date,category,buy_value,sell_value,net_value,category,buy_value,sell_value,net_value
08-10-2016,DII,1811.91,2559.18,-747.27,FII/FPI,4219.07,3806.51,412.56
10-10-2016,DII,2058.51,1589.55,468.96,FII/FPI,1742.57,2289.83,-547.26
11-10-2016,DII,2999.8,2360.61,639.19,FII/FPI,5591.93,6325.42,-733.49
13-10-2016,DII,2933.9,2254.41,679.49,FII/FPI,6244.03,7155.56,-911.53
14-10-2016,DII,2837.8,2280.9,556.9,FII/FPI,3983.06,4929.48,-946.42
17-10-2016,DII,2404.48,2168.91,235.57,FII/FPI,4487.25,4943.89,-456.64
18-10-2016,DII,2323.82,2150.46,173.36,FII/FPI,5626.87,5281.83,345.04
19-10-2016,DII,2711.43,1986.79,724.64,FII/FPI,4218.46,4501.23,-282.77
20-10-2016,DII,2480.7,1897.48,583.22,FII/FPI,2751.57,2744.27,7.3
21-10-2016,DII,2517.59,2017.22,500.37,FII/FPI,3501.42,3774.33,-272.91
24-10-2016,DII,2119.48,1786.22,333.26,FII/FPI,3014.06,3339.19,-325.13
25-10-2016,DII,2104.76,1715.65,389.11,FII/FPI,3471.76,4078.1,-606.34
26-10-2016,DII,2825.97,1836.51,989.46,FII/FPI,3905.18,5355.83,-1450.65
27-10-2016,DII,3291.89,2435.39,856.5,FII/FPI,6195.8,6665.73,-469.93
28-10-2016,DII,2926.42,1802.34,1124.08,FII/FPI,4634.23,5411.81,-777.58
30-10-2016,DII,30.96,17.81,13.15,FII/FPI,17.21,123.98,-106.77
01-11-2016,DII,1848.47,947.48,900.99,FII/FPI,3157.82,4477.06,-1319.24
02-11-2016,DII,2953.99,1731.87,1222.12,FII/FPI,2976.24,4088.9,-1112.66
03-11-2016,DII,1163.15,1595.96,-432.81,FII/FPI,3499.01,3120.65,378.36
05-11-2016,DII,2166.17,1436.58,729.59,FII/FPI,4131.71,4493.9,-362.19
07-11-2016,DII,1519.64,2130.21,-610.57,FII/FPI,4865.31,3809.51,1055.8
08-11-2016,DII,1870.93,2492.58,-621.65,FII/FPI,4981.46,4373.11,608.35
11-11-2016,DII,2887.44,2822.72,64.72,FII/FPI,5048.86,6542.13,-1493.27
15-11-2016,DII,4810.16,4914.99,-104.83,FII/FPI,8957.98,11311.8,-2353.82
16-11-2016,DII,4887.66,2543.35,2344.31,FII/FPI,7341.61,9298.65,-1957.04
17-11-2016,DII,2789.11,1644.96,1144.15,FII/FPI,4577.69,5561.62,-983.93
18-11-2016,DII,2641.1,1497.66,1143.44,FII/FPI,4112.43,5038.75,-926.32
21-11-2016,DII,2635.37,1424.36,1211.01,FII/FPI,4323.6,5634.42,-1310.82
22-11-2016,DII,2727.86,1652.66,1075.2,FII/FPI,4418.49,5111.34,-692.85
23-11-2016,DII,2695.57,1440.9,1254.67,FII/FPI,4265.03,5288.15,-1023.12
24-11-2016,DII,3819.15,2170.93,1648.22,FII/FPI,6175.67,8185.82,-2010.15
25-11-2016,DII,2695.81,1697.97,997.84,FII/FPI,3849.34,4222.22,-372.88
28-11-2016,DII,2494.85,1261.06,1233.79,FII/FPI,3960.46,5396.86,-1436.4
29-11-2016,DII,2168.59,1634.39,534.2,FII/FPI,4684.1,5399.4,-715.3
30-11-2016,DII,2997.27,2320.59,676.68,FII/FPI,14567.84,15002.26,-434.42
01-12-2016,DII,1860.65,1719.4,141.25,FII/FPI,3090.47,3631.46,-540.99
02-12-2016,DII,2916.73,2371.66,545.07,FII/FPI,4689.99,5088.36,-398.37
05-12-2016,DII,1553.11,1294.76,258.35,FII/FPI,3483.87,3459.73,24.14
07-12-2016,DII,2150.98,2031.71,119.27,FII/FPI,4115.94,3903.02,212.92
08-12-2016,DII,1908.44,2300.91,-392.47,FII/FPI,5754.75,4551.04,1203.71
09-12-2016,DII,2644.4,2657.3,-12.9,FII/FPI,3565.83,4159.44,-593.61
12-12-2016,DII,962.26,1228.46,-266.2,FII/FPI,2550.99,2645.44,-94.45
13-12-2016,DII,1531.99,1353.07,178.92,FII/FPI,3969.39,6150.42,-2181.03
14-12-2016,DII,1749.48,1538.62,210.86,FII/FPI,4178.33,4810.62,-632.29
15-12-2016,DII,1989.21,2166.69,-177.48,FII/FPI,3780.65,4392.62,-611.97
16-12-2016,DII,2184.45,2153.97,30.48,FII/FPI,6835.01,6925.37,-90.36
19-12-2016,DII,1811.32,1254.96,556.36,FII/FPI,3078.44,3614.21,-535.77
20-12-2016,DII,1798.47,1379.54,418.93,FII/FPI,3278.43,3964.36,-685.93
21-12-2016,DII,2097.8,1039.84,1057.96,FII/FPI,3610.69,4788.77,-1178.08
22-12-2016,DII,1891.26,1571.47,319.79,FII/FPI,3652.17,4266.57,-614.4
23-12-2016,DII,2624.87,1009.93,1614.94,FII/FPI,2073.85,3536.5,-1462.65
26-12-2016,DII,2106.71,1041.32,1065.39,FII/FPI,987.6,2082.64,-1095.04
27-12-2016,DII,2558.64,1056.23,1502.41,FII/FPI,1630.58,2342.75,-712.17
28-12-2016,DII,2206.64,1381.8,824.84,FII/FPI,2294.86,2821.92,-527.06
29-12-2016,DII,3094.12,2136.29,957.83,FII/FPI,4487.84,5150.13,-662.29
30-12-2016,DII,2858.92,2133.66,725.26,FII/FPI,2227.16,2812.8,-585.64
02-01-2017,DII,3460.36,2326.62,1133.74,FII/FPI,5530.41,5437.68,92.73
03-01-2017,DII,3061.44,2807.23,254.21,FII/FPI,5205.38,5403.65,-198.27
06-01-2017,DII,2444.58,2272.93,171.65,FII/FPI,4498.52,5015.83,-517.31
08-01-2017,DII,4313.29,2922.64,1390.65,FII/FPI,4515.64,5461.47,-945.83
09-01-2017,DII,2823.47,2091.75,731.72,FII/FPI,3152.87,3985.68,-832.81
11-01-2017,DII,4519.98,5187.89,-667.91,FII/FPI,6131.83,5093.52,1038.31
12-01-2017,DII,2335.29,2159.1,176.19,FII/FPI,4564.7,4258.59,306.11
13-01-2017,DII,2345.04,2818.54,-473.5,FII/FPI,3227.58,3345.17,-117.59
16-01-2017,DII,2270.61,2067.16,203.45,FII/FPI,2380.5,2727.75,-347.25
17-01-2017,DII,2096.26,2703.49,-607.23,FII/FPI,3448.66,3306.45,142.21
19-01-2017,DII,2544.6,2164.97,379.63,FII/FPI,4091.02,4223.28,-132.26
20-01-2017,DII,2364.1,2539.58,-175.48,FII/FPI,4510.7,4537.04,-26.34
23-01-2017,DII,2765.23,2245.24,519.99,FII/FPI,4301.89,4590.69,-288.8
24-01-2017,DII,2803.45,2269.96,533.49,FII/FPI,5052.29,4958.34,93.95
25-01-2017,DII,3575.81,3192.78,383.03,FII/FPI,8874.28,7495.47,1378.81
27-01-2017,DII,2807.64,2325.12,482.52,FII/FPI,5828.97,5617.2,211.77
30-01-2017,DII,2525.39,2485.35,40.04,FII/FPI,3212.83,2605.47,607.36
31-01-2017,DII,3726.34,3488.97,237.37,FII/FPI,4608.79,5141.67,-532.88
01-02-2017,DII,1630.57,1609.91,20.66,FII/FPI,959.07,1219.71,-260.64
02-02-2017,DII,3083.74,3194.63,-110.89,FII/FPI,5360.88,5252.29,108.59
03-02-2017,DII,3034.36,3117.57,-83.21,FII/FPI,4985.13,4862.19,122.94
05-02-2017,DII,2530.28,1988.89,541.39,FII/FPI,5494.72,6106.54,-611.82
06-02-2017,DII,2420.69,2198.4,222.29,FII/FPI,4246.62,4305.75,-59.13
08-02-2017,DII,2671.26,2904.21,-232.95,FII/FPI,4061.95,3588.23,473.72
11-02-2017,DII,4042.38,4498.89,-456.51,FII/FPI,5441.78,4408.9,1032.88
13-02-2017,DII,1862.36,2034.06,-171.7,FII/FPI,3863.41,3556.67,306.74
14-02-2017,DII,1763.12,1766.32,-3.2,FII/FPI,4382.69,4389.14,-6.45
15-02-2017,DII,2360.89,2111.91,248.98,FII/FPI,5547.95,5322.11,225.84
16-02-2017,DII,2876.6,2030.49,846.11,FII/FPI,5043.1,5258.79,-215.69
17-02-2017,DII,3419.07,9051.06,-5631.99,FII/FPI,13253,5209.86,8043.14
20-02-2017,DII,2689.5,1861.6,827.9,FII/FPI,3008.51,3441.89,-433.38
21-02-2017,DII,2984.2,1448.76,1535.44,FII/FPI,4031.4,5467.16,-1435.76
22-02-2017,DII,3705.51,2787.54,917.97,FII/FPI,5860.9,6120.11,-259.21
23-02-2017,DII,4954.39,5399.43,-445.04,FII/FPI,9571.26,9178.93,392.33
27-02-2017,DII,3684.94,3421.15,263.79,FII/FPI,5176.44,5321.99,-145.55
28-02-2017,DII,3843.93,3575.59,268.34,FII/FPI,9291.34,8145.11,1146.23
01-03-2017,DII,2124.08,1561.81,562.27,FII/FPI,1909.03,2409.52,-500.49
02-03-2017,DII,2354.95,2397.48,-42.53,FII/FPI,5123.63,4769.79,353.84
03-03-2017,DII,2282.05,3019.05,-737,FII/FPI,5269.58,3740.1,1529.48
04-03-2017,DII,3161.51,3128.22,33.29,FII/FPI,3570.72,3036.27,534.45
05-03-2017,DII,2603.01,2490.65,112.36,FII/FPI,3968.93,4486.67,-517.74
07-03-2017,DII,3169.01,2214.67,954.34,FII/FPI,3498.42,4303.09,-804.67
08-03-2017,DII,3068.64,3457.98,-389.34,FII/FPI,5533.65,5509.58,24.07
10-03-2017,DII,3803.19,2250.78,1552.41,FII/FPI,5770.2,6463.23,-693.03
11-03-2017,DII,3877.08,3843.68,33.4,FII/FPI,4660.27,14351.11,-9690.84
14-03-2017,DII,3208.02,4727.96,-1519.94,FII/FPI,10204.74,6116.85,4087.89
15-03-2017,DII,3197.36,3070.61,126.75,FII/FPI,5958.4,4817.27,1141.13
16-03-2017,DII,3187.22,3275.39,-88.17,FII/FPI,5577.13,4217.03,1360.1
17-03-2017,DII,2930,3641.5,-711.5,FII/FPI,11396.65,9864.26,1532.39
20-03-2017,DII,2173.08,2709.29,-536.21,FII/FPI,4931.64,4874.97,56.67
21-03-2017,DII,2426.26,3224.83,-798.57,FII/FPI,8539.14,6876.42,1662.72
22-03-2017,DII,2336.41,3116.32,-779.91,FII/FPI,6557.67,6201.03,356.64
23-03-2017,DII,2449.71,3040.49,-590.78,FII/FPI,5979.77,4885.33,1094.44
24-03-2017,DII,2903.05,2786.55,116.5,FII/FPI,5351.9,4808.55,543.35
27-03-2017,DII,2616.14,3210.62,-594.48,FII/FPI,9200.02,8622.14,577.88
28-03-2017,DII,2972.23,2616,356.23,FII/FPI,11732.22,5316.84,6415.38
29-03-2017,DII,3914.8,2631.77,1283.03,FII/FPI,9130,8669.02,460.98
30-03-2017,DII,6744.76,5042.97,1701.79,FII/FPI,12106.11,12038.14,67.97
31-03-2017,DII,5392.46,3893.05,1499.41,FII/FPI,5359.55,5655.47,-295.92
01-04-2017,DII,1887.48,1460.39,427.09,FII/FPI,3428.23,4228.94,-800.71
05-04-2017,DII,3929.12,3003.02,926.1,FII/FPI,5618.82,6219.94,-601.12
07-04-2017,DII,2778.21,2482.33,295.88,FII/FPI,3749.62,4583.98,-834.36
08-04-2017,DII,3948.95,2931.85,1017.1,FII/FPI,4266.47,5120.27,-853.8
09-04-2017,DII,1883.01,1932.11,-49.1,FII/FPI,2203.26,3077.17,-873.91
10-04-2017,DII,2814.19,2229.31,584.88,FII/FPI,3963.75,4595.89,-632.14
12-04-2017,DII,3207.04,2430.86,776.18,FII/FPI,3988.6,4322.19,-333.59
13-04-2017,DII,2628.59,2563.16,65.43,FII/FPI,3175.58,3583.46,-407.88
17-04-2017,DII,2471.37,2523.75,-52.38,FII/FPI,1954.86,2205.4,-250.54
18-04-2017,DII,3337.42,2459.34,878.08,FII/FPI,3463.95,4394.62,-930.67
19-04-2017,DII,2995.01,2469.49,525.52,FII/FPI,3778.12,4451.5,-673.38
20-04-2017,DII,3340.94,3332.12,8.82,FII/FPI,3959.27,4128.11,-168.84
21-04-2017,DII,3546.28,2413.89,1132.39,FII/FPI,5234.97,6213.31,-978.34
24-04-2017,DII,3479.94,2495.77,984.17,FII/FPI,4001.95,4281.5,-279.55
25-04-2017,DII,3952.59,2954.33,998.26,FII/FPI,5634.16,5455.34,178.82
26-04-2017,DII,3813.44,2802.06,1011.38,FII/FPI,5358.25,5850.77,-492.52
27-04-2017,DII,3862.67,3629.36,233.31,FII/FPI,6340.04,6521.75,-181.71
28-04-2017,DII,3691.34,2006.9,1684.44,FII/FPI,4556.74,5707.17,-1150.43
01-05-2017,DII,2259.39,1810.32,449.07,FII/FPI,4518.96,4605.84,-86.88
04-05-2017,DII,3294.4,3488.45,-194.05,FII/FPI,7797.9,7457.77,340.13
05-05-2017,DII,2967.24,2669.13,298.11,FII/FPI,4839.14,5203.12,-363.98
06-05-2017,DII,1794.45,1780.83,13.62,FII/FPI,4219.86,3743.22,476.64
07-05-2017,DII,2563.41,2488.05,75.36,FII/FPI,3509.33,3281.76,227.57
09-05-2017,DII,2497.88,2023.52,474.36,FII/FPI,2705.72,3084.88,-379.16
10-05-2017,DII,2946,2426.97,519.03,FII/FPI,3201.46,3857.96,-656.5
12-05-2017,DII,3312.51,2238.12,1074.39,FII/FPI,3728.28,5198.84,-1470.56
15-05-2017,DII,2187.18,2252.95,-65.77,FII/FPI,4613.57,4378.24,235.33
16-05-2017,DII,2644.79,3046.68,-401.89,FII/FPI,5578.03,4719.74,858.29
17-05-2017,DII,3386.31,2771.8,614.51,FII/FPI,6286.61,7018,-731.39
18-05-2017,DII,3714.44,2816.48,897.96,FII/FPI,5819.84,6180.43,-360.59
19-05-2017,DII,3344.67,2995.46,349.21,FII/FPI,4715.86,5704.56,-988.7
22-05-2017,DII,3653.14,2390.5,1262.64,FII/FPI,4137.51,4458.78,-321.27
23-05-2017,DII,3415.7,3063.16,352.54,FII/FPI,5724.65,6125.18,-400.53
24-05-2017,DII,3164.59,2967.28,197.31,FII/FPI,5943.44,5861.56,81.88
25-05-2017,DII,4990.22,5226.66,-236.44,FII/FPI,9071.94,8482.83,589.11
26-05-2017,DII,3727.23,2718.67,1008.56,FII/FPI,4460.68,4734.82,-274.14
29-05-2017,DII,3431.84,3141.31,290.53,FII/FPI,3898.94,4608.91,-709.97
30-05-2017,DII,2893.71,2526.74,366.97,FII/FPI,3345.86,3562.96,-217.1
31-05-2017,DII,3785.15,4724.69,-939.54,FII/FPI,16708.87,15659.94,1048.93
01-06-2017,DII,2563.28,2397.99,165.29,FII/FPI,3502.2,3757.41,-255.21
02-06-2017,DII,2774.48,2324.96,449.52,FII/FPI,4079.23,4482.75,-403.52
03-06-2017,DII,2032.43,2514.39,-481.96,FII/FPI,4328.99,3764.84,564.15
04-06-2017,DII,3106.15,3311.79,-205.64,FII/FPI,5130.01,4987.33,142.68
06-06-2017,DII,2305.82,2665.83,-360.01,FII/FPI,4247.75,4186.59,61.16
07-06-2017,DII,2887.4,2571.45,315.95,FII/FPI,4316.86,4332.15,-15.29
09-06-2017,DII,2502,2450.43,51.57,FII/FPI,3017.58,4370.6,-1353.02
10-06-2017,DII,3978.12,2738.38,1239.74,FII/FPI,3601.52,4641.92,-1040.4
11-06-2017,DII,3987.48,4251.32,-263.84,FII/FPI,5164.32,4588.05,576.27
12-06-2017,DII,3416.35,2421.24,995.11,FII/FPI,4819.29,6037.21,-1217.92
13-06-2017,DII,2480.57,2175.99,304.58,FII/FPI,3941.55,4253.95,-312.4
14-06-2017,DII,2760.9,2689.25,71.65,FII/FPI,6715.41,6876.54,-161.13
15-06-2017,DII,3015.31,2160.46,854.85,FII/FPI,4998.79,5644.14,-645.35
16-06-2017,DII,3555.73,2664.82,890.91,FII/FPI,7936.21,8700.69,-764.48
19-06-2017,DII,2539.58,2009.68,529.9,FII/FPI,3843.21,4093.6,-250.39
20-06-2017,DII,2580.21,2103.08,477.13,FII/FPI,4296.89,4609.73,-312.84
21-06-2017,DII,6553.95,6595.34,-41.39,FII/FPI,4834.65,4987.47,-152.82
22-06-2017,DII,3449.68,2994.47,455.21,FII/FPI,6372.36,6179.68,192.68
23-06-2017,DII,2537.14,2582.92,-45.78,FII/FPI,4875.82,4605.87,269.95
28-06-2017,DII,2849.83,2680.86,168.97,FII/FPI,5176.44,5645.53,-469.09
29-06-2017,DII,4728.68,4128.45,600.23,FII/FPI,6833.65,7974.42,-1140.77
30-06-2017,DII,3250.32,2054.61,1195.71,FII/FPI,4385.21,4545.69,-160.48
02-07-2017,DII,8952.68,7332.65,1620.03,FII/FPI,4363.17,4162.04,201.13
03-07-2017,DII,1842.82,2916.57,-1073.75,FII/FPI,4820.04,3899.58,920.46
04-07-2017,DII,3720.66,3305.72,414.94,FII/FPI,5081.79,5344.16,-262.37
06-07-2017,DII,2489.86,2323.64,166.22,FII/FPI,5067.47,4993.68,73.79
07-07-2017,DII,3084.09,2364.01,720.08,FII/FPI,3685.53,4207.61,-522.08
08-07-2017,DII,2572.38,2264.23,308.15,FII/FPI,3789.74,3988.95,-199.21
09-07-2017,DII,3065.64,2820.32,245.32,FII/FPI,5168.73,5732.73,-564
11-07-2017,DII,4168.52,6214.59,-2046.07,FII/FPI,5563.47,5102,461.47
12-07-2017,DII,3850.2,2923.52,926.68,FII/FPI,4483.29,5558.91,-1075.62
13-07-2017,DII,3269.46,2990.33,279.13,FII/FPI,5330.82,5389.97,-59.15
14-07-2017,DII,2472.46,2608.73,-136.27,FII/FPI,4265.62,3592.06,673.56
17-07-2017,DII,2374.8,2821.94,-447.14,FII/FPI,4554.14,4225.53,328.61
18-07-2017,DII,3017.29,3992.3,-975.01,FII/FPI,6676.25,6358.81,317.44
19-07-2017,DII,3503,3515.48,-12.48,FII/FPI,6569.88,5523.23,1046.65
20-07-2017,DII,3220.94,3220.86,0.08,FII/FPI,4299.1,4144.19,154.91
21-07-2017,DII,2719.65,2571.99,147.66,FII/FPI,5313.04,5300.14,12.9
24-07-2017,DII,3149.51,2480.64,668.87,FII/FPI,4789.38,5156.22,-366.84
25-07-2017,DII,3501.33,3710.83,-209.5,FII/FPI,5603.93,5333.16,270.77
26-07-2017,DII,3544.97,2868.36,676.61,FII/FPI,5423.43,5484.03,-60.6
27-07-2017,DII,5749.88,6409.91,-660.03,FII/FPI,9719.93,7850.01,1869.92
28-07-2017,DII,3627.12,3202.45,424.67,FII/FPI,5141.27,5364.39,-223.12
31-07-2017,DII,4864.71,3096.28,1768.43,FII/FPI,5485.32,6682.26,-1196.94
02-08-2017,DII,1952.93,2119.75,-166.82,FII/FPI,4524.65,4652.34,-127.69
03-08-2017,DII,1678.6,3413.72,-1735.12,FII/FPI,7540.73,3967.69,3573.04
05-08-2017,DII,2951.37,2288.04,663.33,FII/FPI,3404.26,3946.73,-542.47
06-08-2017,DII,3641.87,2903.09,738.78,FII/FPI,5834.64,5743.86,90.78
08-08-2017,DII,3151.6,2353.05,798.55,FII/FPI,6245.66,4705.84,1539.82
09-08-2017,DII,2859.43,2371.46,487.97,FII/FPI,3736.92,3993.34,-256.42
11-08-2017,DII,6917.14,3878.98,3038.16,FII/FPI,12418.41,16256.68,-3838.27
12-08-2017,DII,4426.73,3183.73,1243,FII/FPI,6123.79,6798.95,-675.16
14-08-2017,DII,3652.65,2033.48,1619.17,FII/FPI,3230.73,4869.56,-1638.83
16-08-2017,DII,3569.72,2232.81,1336.91,FII/FPI,5399.89,6489.99,-1090.1
17-08-2017,DII,2764.95,1936.36,828.59,FII/FPI,3453.31,4434.36,-981.05
18-08-2017,DII,3699.36,3114.77,584.59,FII/FPI,4784.99,6967.11,-2182.12
21-08-2017,DII,2929.98,2455.26,474.72,FII/FPI,4236.34,6219.73,-1983.39
22-08-2017,DII,2842.75,2407.7,435.05,FII/FPI,3415.48,4244.17,-828.69
23-08-2017,DII,3112.84,2183,929.84,FII/FPI,3925.97,5083.49,-1157.52
24-08-2017,DII,3686.43,2642.05,1044.38,FII/FPI,4243.92,4940.85,-696.93
28-08-2017,DII,2546.38,2070.12,476.26,FII/FPI,5926.89,6051.63,-124.74
29-08-2017,DII,2985.42,1594.09,1391.33,FII/FPI,4264.09,5723.73,-1459.64
30-08-2017,DII,2238.99,1948.21,290.78,FII/FPI,4169.51,4181.97,-12.46
31-08-2017,DII,4406.12,3896.41,509.71,FII/FPI,8381.82,8304.24,77.58
01-09-2017,DII,1919.83,1823.01,96.82,FII/FPI,2183.14,2508.24,-325.1
02-09-2017,DII,1898.95,2278.58,-379.63,FII/FPI,4782.57,4425.94,356.63
03-09-2017,DII,2646.67,2635.69,10.98,FII/FPI,4304.41,3816.8,487.61
05-09-2017,DII,2367.71,2350.79,16.92,FII/FPI,4955.74,4622.87,332.87
06-09-2017,DII,2536.55,2211.85,324.7,FII/FPI,4014.78,4115.77,-100.99
08-09-2017,DII,2886.47,2333.3,553.17,FII/FPI,3238.44,4079.88,-841.44
10-09-2017,DII,2585.48,2530.06,55.42,FII/FPI,2882.87,3357.98,-475.11
11-09-2017,DII,3444.24,3212.99,231.25,FII/FPI,5653.62,6367.37,-713.75
13-09-2017,DII,3379.36,2653.46,725.9,FII/FPI,3695.52,4522.29,-826.77
14-09-2017,DII,3604.18,2810.87,793.31,FII/FPI,3693.01,5027.24,-1334.23
15-09-2017,DII,3049.33,2923.78,125.55,FII/FPI,11764.47,11345.61,418.86
18-09-2017,DII,3443.44,2667.83,775.61,FII/FPI,3383.14,3480.06,-96.92
19-09-2017,DII,3602.27,3679.95,-77.68,FII/FPI,2984.38,4704,-1719.62
20-09-2017,DII,3088.33,2142.1,946.23,FII/FPI,6115.16,7300.6,-1185.44
21-09-2017,DII,3754.57,2338.02,1416.55,FII/FPI,4776.11,5981.06,-1204.95
22-09-2017,DII,4204.67,3683.5,521.17,FII/FPI,4528.7,5770.43,-1241.73
25-09-2017,DII,4502.22,3492.24,1009.98,FII/FPI,5502.66,6752.11,-1249.45
26-09-2017,DII,4433.83,2896.73,1537.1,FII/FPI,3556.76,5472.3,-1915.54
27-09-2017,DII,4231.83,2373.54,1858.29,FII/FPI,5383.36,6239.64,-856.28
28-09-2017,DII,9521.63,4325.03,5196.6,FII/FPI,7171.4,12499.86,-5328.46
29-09-2017,DII,4959.5,2894.87,2064.63,FII/FPI,4905.51,6452.37,-1546.86
01-10-2017,DII,2458.26,2204.9,253.36,FII/FPI,3569.04,3590.24,-21.2
02-10-2017,DII,2493.61,2718.37,-224.76,FII/FPI,4927.71,4423.2,504.51
03-10-2017,DII,2505.54,2519.45,-13.91,FII/FPI,4622.04,4209.9,412.14
04-10-2017,DII,2856.64,2654.95,201.69,FII/FPI,3747.19,4463.38,-716.19
05-10-2017,DII,2359.75,2589.48,-229.73,FII/FPI,4631.97,3738.61,893.36
07-10-2017,DII,2416.15,1521.58,894.57,FII/FPI,2286.09,2183.82,102.27
08-10-2017,DII,4085.04,3263.32,821.72,FII/FPI,4384.52,5555.73,-1171.21
10-10-2017,DII,3045.65,2643.5,402.15,FII/FPI,3518.19,4023.01,-504.82
11-10-2017,DII,5467.58,3546.71,1920.87,FII/FPI,4690.07,5219.29,-529.22
13-10-2017,DII,4722.6,3132.47,1590.13,FII/FPI,5348.89,7047.39,-1698.5
16-10-2017,DII,3215.99,2943.3,272.69,FII/FPI,5286.91,5316.83,-29.92
17-10-2017,DII,3386.69,2577.66,809.03,FII/FPI,4373.7,4858.62,-484.92
18-10-2017,DII,4054.52,3150.25,904.27,FII/FPI,4936.95,6188.11,-1251.16
19-10-2017,DII,44.16,3.38,40.78,FII/FPI,15.36,59.1,-43.74
23-10-2017,DII,3080.52,2772.68,307.84,FII/FPI,6646.46,6727.97,-81.51
24-10-2017,DII,3666.45,3074.17,592.28,FII/FPI,4033.61,5340.37,-1306.76
25-10-2017,DII,7808.67,7964.38,-155.71,FII/FPI,13402.22,9819.72,3582.5
26-10-2017,DII,6751.09,7274.63,-523.54,FII/FPI,10216.36,10591.99,-375.63
27-10-2017,DII,4154.09,4097.52,56.57,FII/FPI,6105.99,6746.94,-640.95
30-10-2017,DII,3773.89,3634.21,139.68,FII/FPI,4946.4,5132.44,-186.04
31-10-2017,DII,3905.61,3308.69,596.92,FII/FPI,5991.94,6523.76,-531.82
01-11-2017,DII,3964.24,2848.09,1116.15,FII/FPI,3906.72,4534.02,-627.3
04-11-2017,DII,3587.51,2760.85,826.66,FII/FPI,4659.06,5409.58,-750.52
05-11-2017,DII,2585.8,3622.98,-1037.18,FII/FPI,5025.81,3719.1,1306.71
07-11-2017,DII,3394.66,3058.91,335.75,FII/FPI,5716.84,5534.79,182.05
08-11-2017,DII,5085.82,3068.98,2016.84,FII/FPI,4119.5,6063.36,-1943.86
09-11-2017,DII,3741.67,2864.3,877.37,FII/FPI,3993.31,4385.83,-392.52
10-11-2017,DII,3469.48,3235.68,233.8,FII/FPI,5489.27,5597.22,-107.95
12-11-2017,DII,3098.14,2989.2,108.94,FII/FPI,4881.28,5066.88,-185.6
13-11-2017,DII,3658.98,3927.75,-268.77,FII/FPI,4620.5,4854.06,-233.56
14-11-2017,DII,3211.77,3213.07,-1.3,FII/FPI,8052.25,5475.27,2576.98
15-11-2017,DII,3895.02,3025.93,869.09,FII/FPI,5294.73,5676.15,-381.42
16-11-2017,DII,3181.07,2333.62,847.45,FII/FPI,4551.77,4999.19,-447.42
17-11-2017,DII,4377.74,2910.8,1466.94,FII/FPI,6715.94,5439.32,1276.62
20-11-2017,DII,2858.34,2245.34,613,FII/FPI,4698.76,5057.5,-358.74
21-11-2017,DII,4073.23,3247.73,825.5,FII/FPI,5995.72,6722.73,-727.01
22-11-2017,DII,3438.83,2601.61,837.22,FII/FPI,4717.84,5159.3,-441.46
23-11-2017,DII,3101.46,2879.25,222.21,FII/FPI,4395.98,4322.76,73.22
24-11-2017,DII,3389.69,2962.06,427.63,FII/FPI,4327.32,4743.6,-416.28
27-11-2017,DII,2902.5,2833.1,69.4,FII/FPI,4087.75,4512.52,-424.77
28-11-2017,DII,3890.03,4318.18,-428.15,FII/FPI,4438.78,4426.54,12.24
29-11-2017,DII,3805.47,3034.4,771.07,FII/FPI,4660.25,5519.52,-859.27
30-11-2017,DII,7397.41,6194.84,1202.57,FII/FPI,15964.32,17465.08,-1500.76
01-12-2017,DII,2224.14,2334.22,-110.08,FII/FPI,3395.82,3408.59,-12.77
04-12-2017,DII,3342.36,2641.24,701.12,FII/FPI,4150.03,4730.73,-580.7
05-12-2017,DII,2484.04,3194.87,-710.83,FII/FPI,4759.47,3917.67,841.8
06-12-2017,DII,2395.15,2458.26,-63.11,FII/FPI,3279.42,3448.67,-169.25
07-12-2017,DII,2603.71,2934.29,-330.58,FII/FPI,4562.89,4201.64,361.25
09-12-2017,DII,4012.24,2699.16,1313.08,FII/FPI,3992.62,5223.36,-1230.74
10-12-2017,DII,3507.55,2635.01,872.54,FII/FPI,4095.62,4763.75,-668.13
12-12-2017,DII,2633.71,3487.38,-853.67,FII/FPI,6888.97,6045.77,843.2
13-12-2017,DII,3493.61,3610.09,-116.48,FII/FPI,5335.71,5914.36,-578.65
14-12-2017,DII,3535.15,3909.36,-374.21,FII/FPI,4976.35,4744.18,232.17
15-12-2017,DII,4812.6,4177.16,635.44,FII/FPI,9250.86,10171.89,-921.03
18-12-2017,DII,4099.72,3022.91,1076.81,FII/FPI,4297.2,4728.97,-431.77
19-12-2017,DII,4298.37,3940.97,357.4,FII/FPI,5638.36,6046.19,-407.83
20-12-2017,DII,4388.5,4242.33,146.17,FII/FPI,4776.52,6281.56,-1505.04
21-12-2017,DII,4730.99,3156.69,1574.3,FII/FPI,4753.35,5137.34,-383.99
22-12-2017,DII,3783.08,3411.55,371.53,FII/FPI,3653.46,3545.59,107.87
26-12-2017,DII,4487.19,3942.69,544.5,FII/FPI,2029.12,2073.19,-44.07
27-12-2017,DII,3060.42,3267.1,-206.68,FII/FPI,2825.84,2653.52,172.32
28-12-2017,DII,5561.74,6335.83,-774.09,FII/FPI,5485.87,4923.32,562.55
29-12-2017,DII,4282.72,3821.35,461.37,FII/FPI,3586.68,2991.64,595.04
